14107960	/m/03ctxj4	El Paso Wrecking Corp.	1977		64.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02nxfrh": "Adult", "/m/01jk9n": "Pornographic movie", "/m/069x_s": "Gay pornography", "/m/0d63kt": "Gay", "/m/0bc42t_": "Gay Interest", "/m/04tkhfk": "Gay Themed"}
628843	/m/02ycfn	House on Haunted Hill	1959-02-17		75.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01q03": "Cult", "/m/03npn": "Horror", "/m/0219x_": "Indie"}
27579935	/m/02qq96y	Bad Day			94.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller"}
6786095	/m/0gntrk	Rickshawkaran	1971			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
9227855	/m/0280zh3	Project Uganda				{}	{}	{"/m/0jtdp": "Documentary"}
18496122	/m/04dzqhk	Letter to America	2001		88.0	{"/m/02h40lc": "English Language", "/m/01bkv": "Bulgarian Language"}	{"/m/03gj2": "Hungary", "/m/015qh": "Bulgaria", "/m/059j2": "Netherlands"}	{"/m/07s9rl0": "Drama"}
13093291	/m/02z664c	The Mystery of Edwin Drood	1935-02-04		87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
25677664	/m/09v9lm_	The Spy Swatter				{}	{}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/05p553": "Comedy film", "/m/0hcr": "Animation"}
28967077	/m/0dgs5yf	Glamorous Night	1937-12-15		81.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
23687739	/m/06zlbgd	L' Ultima sentenza	1951-11-15		90.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
9576424	/m/02pkm17	Sidekick	2005		87.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/0219x_": "Indie", "/m/04pbhw": "Superhero movie", "/m/0hj3nyp": "Workplace Comedy", "/m/0btmb": "Superhero", "/m/03btsm8": "Action/Adventure", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action"}
35978509	/m/0gks7gb	Curse of the Talisman	2001-01-16		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
32595057	/m/0h1f94k	Federal Bank Heist	2011-07-22			{}	{}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
26877720	/m/0bmbnkb	Live at the Crystal Ballroom	2008		64.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/04rlf": "Music", "/m/0d2rhq": "Concert film"}
1392287	/m/04yynk	Double Vision	2002-05-20		110.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language", "/m/05zjd": "Portuguese Language", "/m/04j9zqq": "Hokkien", "/m/0653m": "Standard Mandarin"}	{"/m/03h64": "Hong Kong", "/m/06f32": "Taiwan"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/09blyk": "Psychological thriller", "/m/03btsm8": "Action/Adventure", "/m/02n4kr": "Mystery", "/m/04t2t": "Martial Arts Film", "/m/0c3351": "Suspense", "/m/02wtdps": "Crime Thriller", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
3066519	/m/08p5l7	Plenty	1985-09-10		124.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/068d7h": "Romantic drama", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
30472365	/m/0g9trmz	I Was a Child of Holocaust Survivors	2010		15.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film", "/m/0hcr": "Animation"}
958028	/m/03tc6n	To Hell and Back	1955	6000000	107.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03bxz7": "Biographical film", "/m/017fp": "Biography", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]", "/m/082gq": "War film"}
14661434	/m/03gs74l	My Name Is Juani	2006		91.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
3477744	/m/09fm5g	¡Vampiros en La Habana!	1985		80.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain", "/m/0d04z6": "Cuba", "/m/082fr": "West Germany", "/m/0345h": "Germany"}	{"/m/01hmnh": "Fantasy", "/m/03npn": "Horror", "/m/01z4y": "Comedy", "/m/03q4nz": "World cinema", "/m/0hcr": "Animation"}
31122112	/m/0gh7gy8	Crawlspace	2004-04		8.0	{}	{}	{"/m/02hmvc": "Short Film", "/m/0hcr": "Animation"}
35044474	/m/0j63n90	A Prussian Love Story	1950-04-12		100.0	{"/m/04306rv": "German Language"}	{"/m/0345h": "Germany"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03hn0": "Historical drama"}
26729192	/m/0bmjs2w	Cathy's Child	1979		89.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/07s9rl0": "Drama"}
28991618	/m/0dgr_bf	The Case of Charles Peace	1949		88.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction"}
32430896	/m/0crw1gb	Pyar Kiya Hai Pyar Karenge	1985		133.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
5754442	/m/0jt5t3_	All Jokes Aside	2000		76.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/05p553": "Comedy film", "/m/0q00t": "Stand-up comedy"}
20903082	/m/05b5q3s	Jeevan Sangram	1974			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
29534579	/m/0ds37dy	Adam & Eva	1997-02-14		99.0	{}	{"/m/0d0vqn": "Sweden"}	{"/m/05p553": "Comedy film", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
23254066	/m/065_xfk	Love & Debate	2006		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/02b5_l": "Teen"}
6534040	/m/0g98t1	The Mad Monster	1942-05-08		77.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/03npn": "Horror", "/m/0hj3m_q": "Creature Film", "/m/01g6gs": "Black-and-white"}
16128109	/m/04j0v2q	The Trouble-Makers	2004		84.0	{}	{"/m/03h64": "Hong Kong"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/0gw5qqq": "Chinese Movies", "/m/03q4nz": "World cinema"}
31025748	/m/0gg9kt_	Serenata en México	1956			{"/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/05p553": "Comedy film"}
8900180	/m/027nw4c	4 for Texas	1963		124.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/0hj3mzj": "Comedy Western", "/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy"}
13922230	/m/03cn913	Stupid, But Brave	1924-10-26			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
20125274	/m/04ydzjy	The Yanks Are Coming	1963			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01g6gs": "Black-and-white", "/m/0jtdp": "Documentary"}
4780935	/m/0cm_dz	Moondram Pirai	1982		139.0	{"/m/09s02": "Telugu language", "/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
3160698	/m/08w923	After Office Hours	1935		72.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
29236322	/m/0dlkq32	Nosey Parker	2003-07-29		104.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/05p553": "Comedy film", "/m/0jtdp": "Documentary"}
26980774	/m/0bs45jc	Broadway Rose	1922-09-25			{"/m/06ppq": "Silent film"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
34024544	/m/0hr79c0	Lovers in the Year One	1973		95.0	{}	{}	{"/m/07s9rl0": "Drama"}
8595532	/m/02799cv	The Purple Heart	1944-02-23		99.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/082gq": "War film"}
18176598	/m/04csdz_	Destruction	1915-12-26		50.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
13291100	/m/03c0rss	Ella, él y sus millones			100.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
2450375	/m/07dzbt	Painted Lady	1997-12-07		204.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
4715195	/m/0cjr_l	Easter Yeggs	1947-06-28			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film"}
15460925	/m/03mb1np	The Colonel				{"/m/0c_v2": "Thai Language"}	{"/m/07f1x": "Thailand"}	{"/m/01jfsb": "Thriller", "/m/02kdv5l": "Action", "/m/0bkbm": "Spy"}
5716877	/m/0f0w57	The Chamber	1996-10-11	22540359	112.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/05bh16v": "Courtroom Drama"}
17987664	/m/047s5n2	Caregiver	2008-05-28		130.0	{"/m/07qv_": "Tagalog language", "/m/02h40lc": "English Language"}	{"/m/05v8c": "Philippines"}	{"/m/07s9rl0": "Drama", "/m/0gxblw4": "Filipino Movies", "/m/03q4nz": "World cinema"}
20903248	/m/05b4gz9	Sunehra Sansar	1975		150.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03q4nz": "World cinema"}
31413048	/m/0cs2s1r	Allah Made Me Funny: Live in Concert	2008		82.0	{"/m/0jzc": "Arabic Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy", "/m/0q00t": "Stand-up comedy", "/m/0jtdp": "Documentary"}
29672995	/m/0fpjz78	Battle of Moscow	1985-11-01			{}	{"/m/05vz3zq": "Soviet Union"}	{"/m/07s9rl0": "Drama", "/m/082gq": "War film"}
33753929	/m/0gfj55g	Mounam Kalaihirathu	1986-12-05			{"/m/07c9s": "Tamil Language"}	{}	{}
17018002	/m/04j369d	Tai Chi 2	1996		95.0	{"/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/0gw5qqq": "Chinese Movies", "/m/03q4nz": "World cinema"}
16606105	/m/03ydvhc	Gamyam	2008-02-29		128.0	{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/068d7h": "Romantic drama", "/m/07s9rl0": "Drama"}
1308304	/m/04rqz8	Sidekicks	1992-12-17	17180393	101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/01j1n2": "Coming of age", "/m/0hqxf": "Family Film", "/m/02kdv5l": "Action", "/m/02b5_l": "Teen"}
935950	/m/03rhsf	Lambada	1990-03-16	4263112	104.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/04t36": "Musical"}
9994398	/m/06_y2n8	Las Píldoras	1972			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/04t36": "Musical", "/m/01z4y": "Comedy"}
28806113	/m/0ddb1bm	Murderers Club of Brooklyn	1967-03-17		96.0	{"/m/04306rv": "German Language"}	{"/m/082fr": "West Germany"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller"}
5734570	/m/0f1x9l	Shiner	2004		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hn10": "LGBT", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
36428509	/m/0k8rvzn	Oh Mary Be Careful	1921-09-01		50.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/05p553": "Comedy film", "/m/06ppq": "Silent film"}
10791926	/m/02qq34k	Kuppathu Raja	1979			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical"}
3995351	/m/0bbmf9	Ureme 5	1988-07-16		81.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/0hqxf": "Family Film", "/m/02kdv5l": "Action", "/m/06n90": "Science Fiction"}
13920805	/m/03cn7wd	Total Denial	2006		74.0	{"/m/02h40lc": "English Language", "/m/01xrrm": "Burmese Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n07": "Culture & Society", "/m/017fp": "Biography", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/0hj3n9r": "Law & Crime", "/m/075fzd": "Social issues", "/m/0jtdp": "Documentary"}
20903335	/m/05b1q6l	Shankar Dada	1976		138.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
19401407	/m/04n10c6	Dean Spanley	2008-12-12		96.0	{"/m/02h40lc": "English Language"}	{"/m/0ctw_b": "New Zealand", "/m/07ssc": "United Kingdom"}	{"/m/0219x_": "Indie", "/m/01t_vv": "Comedy-drama", "/m/04xvlr": "Period piece", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy", "/m/0hj3n2_": "Fantasy Drama", "/m/03k9fj": "Adventure"}
3448771	/m/09c_ck	Kook's Tour	1970-02-05		51.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy", "/m/09q17": "Slapstick"}
8075874	/m/026qktj	Camille	1917-09-30		60.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
31513950	/m/0glpwbg	The Hunter			110.0	{}	{}	{"/m/07s9rl0": "Drama"}
12367562	/m/02w1c5c	Jamiroquai - Live at Montreux 2003	2003		141.0	{}	{}	{"/m/04rlf": "Music", "/m/0d2rhq": "Concert film"}
13371377	/m/03c34tf	Hero No. 1	1997-02-21		134.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/02l7c8": "Romance Film", "/m/01chg": "Bollywood", "/m/01z4y": "Comedy", "/m/03q4nz": "World cinema"}
19317145	/m/04lhr2h	Banwra	1950			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{}
2812897	/m/084b2x	Wait 'Til You're Older	2005-09-29		93.0	{"/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong", "/m/0d05w3": "China"}	{"/m/03q4nz": "World cinema", "/m/0hj3mxx": "Childhood Drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01hmnh": "Fantasy", "/m/0gw5qqq": "Chinese Movies"}
26180499	/m/0b767jy	Dead Cert	1974		99.0	{}	{"/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/0jxxt": "Horse racing", "/m/01z02hx": "Sports", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation"}
1046559	/m/04193s	Dracula	1931-02-12		75.0	{"/m/04h9h": "Latin Language", "/m/02h40lc": "English Language", "/m/02ztjwg": "Hungarian language"}	{"/m/09c7w0": "United States of America"}	{"/m/087lqx": "Pre-Code", "/m/03npn": "Horror", "/m/01hmnh": "Fantasy", "/m/01g6gs": "Black-and-white"}
16849381	/m/04088rb	Year of the Flood	2003-08-18			{}	{}	{"/m/0d2rhq": "Concert film"}
12036514	/m/02vmqs9	Satán se divierte	1907			{"/m/06ppq": "Silent film"}	{"/m/0f8l9c": "France", "/m/06mkj": "Spain"}	{"/m/06ppq": "Silent film", "/m/01hmnh": "Fantasy", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
10091244	/m/02q1jgf	Pukar	1983		161.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
1688109	/m/05nhzr	White Mischief	1987		107.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/02jx1": "England", "/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/0hj3mx2": "British Empire Film", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
23565442	/m/06wbmlq	Ulli Lommel's Black Dahlia	2006-10-10		81.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/09blyk": "Psychological thriller"}
9358924	/m/0285v7f	Dr. Strange	1978-09-06		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01hmnh": "Fantasy", "/m/03npn": "Horror", "/m/0btmb": "Superhero", "/m/04pbhw": "Superhero movie"}
940106	/m/03rxpn	Dangerous Curves	1989		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/05p553": "Comedy film"}
21858793	/m/0416x3r	Back to the New World	2008		24.0	{"/m/064_8sq": "French Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film", "/m/0jtdp": "Documentary"}
34884502	/m/0bbbwkz	Portrait of a Mobster	1961-04-19		108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
11142682	/m/02r1ft9	Karishmaa	1984-11-30			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller"}
14143833	/m/03cvyry	Black Arrow	1944-10-20			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white"}
22393514	/m/05t0600	The Surveyors	1972-05		85.0	{"/m/064_8sq": "French Language"}	{"/m/06mzp": "Switzerland"}	{"/m/07s9rl0": "Drama"}
34574444	/m/0j2b8qf	Lovelace	2013			{}	{}	{"/m/03bxz7": "Biographical film"}
9990758	/m/02pz1bq	Tazza: The High Rollers	2006-09-28	39212715	139.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/07s9rl0": "Drama", "/m/0hj3n01": "Crime Drama"}
33466334	/m/0h94kkg	The Power of Few	2012			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
29166928	/m/0dljkml	My Wife Is Formidable	1951-12-05		92.0	{}	{}	{"/m/05p553": "Comedy film"}
3645450	/m/09rz22	My Life as a Dog	1985-12-12	8345266	101.0	{"/m/06mp7": "Swedish Language"}	{"/m/0d0vqn": "Sweden"}	{"/m/03q4nz": "World cinema", "/m/01t_vv": "Comedy-drama", "/m/0hj3mxx": "Childhood Drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01j1n2": "Coming of age"}
32340768	/m/0gyt0gc	Comic Costume Race	1896		0.716666666667	{"/m/06ppq": "Silent film"}	{}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film"}
1915220	/m/065v29	Land and Freedom	1995	228800	109.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain", "/m/03rjj": "Italy", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama", "/m/03mqtr": "Political drama", "/m/082gq": "War film"}
2915150	/m/08c8xx	Super Hero Central	2004-08-04		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t2t": "Martial Arts Film"}
31025489	/m/0ggb25v	Los de abajo	1940			{"/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/07s9rl0": "Drama", "/m/082gq": "War film"}
25635139	/m/09v1pff	Hot Dogs for Gauguin	1972		22.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
29640046	/m/0b3rv5d	Ferestadeh	1983		103.0	{"/m/032f6": "Persian Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/082fr": "West Germany", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama"}
27997402	/m/0ch3llf	The Fat Man	1951-05-19		77.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02n4kr": "Mystery", "/m/028v3": "Detective fiction", "/m/07s9rl0": "Drama", "/m/0vjs6": "Detective"}
6427576	/m/0g4zbk	Tamara	2006-02-03	206871	95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/01jfsb": "Thriller", "/m/01hmnh": "Fantasy", "/m/03npn": "Horror"}
32452642	/m/0gystrw	Confessions from the David Galaxy Affair	1979-06		97.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/05p553": "Comedy film"}
25932898	/m/0b6pb6f	Misty Island Rescue	2010-07-03		58.0	{}	{"/m/07ssc": "United Kingdom"}	{"/m/0hqxf": "Family Film", "/m/03k9fj": "Adventure", "/m/0hcr": "Animation"}
9994372	/m/06_y2np	Vallejos	1972			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{}
13822832	/m/03ckbyz	Medal for the General	1944-11-06		84.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/082gq": "War film", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white", "/m/060__y": "Film adaptation"}
28220013	/m/0cnzyw6	Avan	2010		125.0	{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
11142687	/m/02r1ft_	Yaadgaar	1984-07-20			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
15075444	/m/03hgqm3	Charlie Chan at the Race Track	1936		70.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/028v3": "Detective fiction", "/m/0vjs6": "Detective", "/m/01g6gs": "Black-and-white", "/m/01z02hx": "Sports", "/m/02n4kr": "Mystery", "/m/01z4y": "Comedy", "/m/02wtdps": "Crime Thriller"}
20124498	/m/04yb2jh	Rebel in Paradise	1960			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0jtdp": "Documentary"}
36500436	/m/0h0zb36	Branded	2012-09-07		106.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/06bnz": "Russia"}	{"/m/06n90": "Science Fiction", "/m/07s9rl0": "Drama"}
9652376	/m/02pn6gb	The Fireball	1950		84.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
3080704	/m/08q1lw	Cronos	1993		92.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/0hj3n4p": "Gothic Film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
34953122	/m/0j446_1	Humanitaire!	2007		16.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film", "/m/07s9rl0": "Drama"}
10791921	/m/02qq346	Justice Gopinath				{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
27065959	/m/0bs36tb	Vindhyarani	1948-01-14			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/07s9rl0": "Drama"}
8703135	/m/027fk6h	Bhakta Prahlada	1967			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/07s9rl0": "Drama"}
31983570	/m/064fggs	Glue	2006-02-02		110.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina", "/m/07ssc": "United Kingdom"}	{"/m/0hn10": "LGBT", "/m/03q4nz": "World cinema", "/m/0d63kt": "Gay", "/m/0bc42t_": "Gay Interest", "/m/01j1n2": "Coming of age", "/m/04tkhfk": "Gay Themed", "/m/07s9rl0": "Drama"}
21460095	/m/05f9kyw	The Rabbit Man	1990-09-28		97.0	{"/m/06mp7": "Swedish Language"}	{"/m/0d0vqn": "Sweden"}	{"/m/07s9rl0": "Drama"}
19762301	/m/04q9c8b	While the Attorney Is Asleep	1945-07-11		80.0	{"/m/0295r": "Danish Language"}	{"/m/0k6nt": "Denmark"}	{"/m/0lsxr": "Crime Fiction", "/m/01g6gs": "Black-and-white"}
7722136	/m/0kvf_1	White Mama	1980			{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
